t,X,Y,Z,V_X,V_Y,V_Z
0,1.50876736980365,-2.40426733501384,1.29679476486192,5.59266485268889,0,0
0,1.11992356167665,-1.09172104566053,2.8721341622335,5.30802217985919,0,0
0,0.406752814655752,4.4791738601176,1.59276198199681,12.8820359639101,14.0390945705539,0
0,0.609040440767788,-0.478921788528536,3.16783980215216,5.20148382304955,0,0
0,1.52986507409839,-2.07655991410173,3.43900800084206,5.54801154141792,0,0
0,0.785614099333854,4.75242485493893,1.06283774977429,10.3750323699474,14.6571027130191,0
0,-0.428789166373247,8.35744774524699,10.4705150748786,0,0,0
0,0.794687505815299,5.7139919585796,1.68079583045267,11.5592795895532,12.0034724066522,0
0,0.496850277332855,4.61515083072518,1.27924705450934,12.159074163766,11.8522043976875,0
0,0.947562074175535,-2.46243446869226,3.20526991320074,5.25707384020491,0,0
0,0.843198816156682,-3.33818280413995,2.28670704358528,5.6213318611103,0,0
0,-0.418684681101758,7.62814201846874,10.3912538174155,0,0,0
0,-0.200670437328336,7.41156378204084,5.75848709091865,0,0,0
0,1.01251753948246,-2.1127191956416,3.21665429969504,5.05021593154644,0,0
0,2.24238860840427,3.79791078768788,4.60046829990393,13.096326110342,13.1866004489332,0
0,0.297492689091714,3.95015947096751,1.31452005077123,11.1323840064538,11.067629591028,0
0,0.200507725172418,5.29949867609545,0.122062742025762,12.8631803010769,11.7650549279941,0
0,-0.110428909115699,7.66630276449968,8.50934153779309,0,0,0
0,0.390447203887141,5.24134616968514,1.80065942964784,11.7695935602668,13.817994468417,0
0,-1.04118020069154,8.35892304283088,8.573860388688,0,0,0
0,1.00601320870112,-1.26523553633451,2.00312693123426,5.74063816182276,0,0
0,2.42189047270369,0.336671304566103,4.20926018188878,5.68132944603214,0,0
0,0.426059326390111,0.285450638309556,0.623744782533705,5.61951315418658,0,0
0,1.46469654599911,3.46545636191628,2.43643126586825,10.7737658528785,14.253703512885,0
0,-2.54189005384019,8.51248682717144,9.69731040846355,0,0,0
0,-0.882604329036787,7.76153654999414,8.77973763877003,0,0,0
0,2.01360211406102,-0.187450996673981,1.15044860994397,5.44041337360882,0,0
0,-0.013890063963834,6.17618140597431,1.81419393097297,12.9621400334368,11.9807691336947,0
0,-0.066399698903645,-3.51768283322215,3.00761298823443,5.90502856357257,0,0
0,-0.014633203611089,5.32166737716567,2.39685491737701,11.6226539343864,10.0587904469835,0
0,1.94986879082764,4.51107009988315,3.15490949410237,14.1933772602545,14.8561161835766,0
0,-0.318661446352955,6.77266509486107,8.38684894205344,0,0,0
0,-0.264138481643387,6.67625369086876,8.83671811737784,0,0,0
0,0.518347658142592,4.72918072591804,2.0272963379631,12.0157538061454,10.1768235271719,0
0,1.00970900705512,4.98435457180351,0.491770831332936,13.7229049033855,14.9166635873049,0
0,2.63791712087587,-1.89099078900338,4.26183668091806,5.80573170779721,0,0
0,2.45225991102877,4.95056742458718,1.69093320949857,10.669663201993,13.396113232123,0
0,1.31156363658049,-0.329582032579145,4.80123611924843,5.80110938137737,0,0
0,-1.50591953413293,7.88583073183107,7.89304433497067,0,0,0
0,-0.239011243831594,8.54884958616113,8.54519749119218,0,0,0
0,-0.408739316705236,9.07448099464803,7.48845132326887,0,0,0
0,1.61188748031761,0.757429341248439,4.48198484106175,5.21267817197228,0,0
0,-1.73393194754808,7.78376277854703,9.84031158205479,0,0,0
0,1.25809092705196,-1.11875589392531,0.977166585311543,5.63132524199871,0,0
0,-0.030495524632276,-0.036182096262882,3.11338159660845,5.84478785862388,0,0
0,2.51129920766568,4.87022736547771,2.20453261314521,13.3852592445596,12.2290123868714,0
0,0.673091180615024,7.37567949194586,8.18422077478347,0,0,0
0,0.750330422855066,2.64921656093616,1.41554488372067,10.1823162277289,11.2626245456098,0
0,-2.0444416139109,6.43491874829203,9.08890463337956,0,0,0
0,2.81996160857445,5.82929456611095,0.609731939815685,10.2172277799493,13.1770957326899,0
0,1.8532748093505,8.69421416863351,8.11847968261364,0,0,0
0,-2.5914125050507,9.26096614225434,9.50183722104349,0,0,0
0,0.409572458114538,4.06163781320579,3.56965880515689,13.5844928546132,14.8930900615523,0
0,2.05708199160194,4.78809948156906,2.63440800013961,14.0348260862784,13.7374841049653,0
0,1.75590144529269,-1.43256972324571,1.43197840268533,5.17930220390439,0,0
0,-0.180422199474801,8.10705575644156,9.89255697632427,0,0,0
0,0.213604407921932,-0.264581827014849,0.91232567036967,5.78230530355467,0,0
0,0.668905268164487,3.93726338649528,3.17497948362184,10.8341764787645,10.5641878798512,0
0,1.13692861889462,3.44480200681835,1.8488465791074,11.758579059443,11.6403219666834,0
0,-1.5099278417385,7.65608032275833,8.58048463344552,0,0,0
0,0.079442698609245,-1.44419407742399,1.62682380598615,5.1465857818911,0,0
0,-1.15814298376234,6.83789247680355,8.47321699562583,0,0,0
0,-0.274616137510817,5.22903807919872,1.15048136326424,12.3898660417768,11.5279634600646,0
0,0.944568121457362,-2.55914704995281,3.32106794288808,5.00563115401817,0,0
0,-0.102007924036595,5.69925959775445,3.84275156699588,12.5801058898079,10.597669133877,0
0,0.688535042573311,-0.922331736391822,1.17482403041014,5.29182157131756,0,0
0,-0.184006091805968,8.98678985024956,8.50079750299543,0,0,0
0,2.76743853975641,4.47478776561418,0.329596169845514,14.0490695238325,13.1843724216696,0
0,1.54887300578029,-2.65740046272413,2.140535605571,5.32547547570862,0,0
0,-0.550882950611702,6.09803077797625,9.38911090791366,0,0,0
0,-2.63944889005272,7.87171975733518,8.45884964866242,0,0,0
0,1.44841907606308,5.12370462050035,2.96278713853972,10.4882349229868,11.6615389922507,0
0,0.64321267710517,4.35115214473869,3.51800796888128,14.9409381130303,14.8039791583521,0
0,0.301248246984093,4.17100307132835,2.67506858475569,11.499886367944,12.3726608869213,0
0,-0.821359754408919,7.82261062391486,8.9210069040979,0,0,0
0,2.34249936995603,-1.33404315001237,2.49701744091083,5.04815329135388,0,0
0,2.19835993144039,-0.608701186835983,2.75908178975842,5.55023262119853,0,0
0,-1.00292060130536,-2.66448321025304,1.1558433762942,5.95689347308428,0,0
0,1.25146839412282,3.3430327157146,2.43219449642816,12.8016531170058,10.0222232728432,0
0,-1.87789768383516,7.36320161146688,7.7598941727705,0,0,0
0,1.73538342508286,-3.01701542558693,1.84766725816909,5.76020900943122,0,0
0,-0.334549967329247,7.16267523120296,9.40657970751837,0,0,0
0,0.565633263472232,-1.82300441612545,0.699521504769209,5.29430803717667,0,0
0,0.714160780935781,-1.13459595756603,3.15951706788806,5.64349954829064,0,0
0,1.32207611876625,-0.437594968117292,2.533696580335,5.29589415968984,0,0
0,1.35343068965474,4.23323009826477,2.65942722854925,13.6207107954304,13.8031760317959,0
0,-0.109530516929133,4.94352332238386,1.66940418498979,14.0895430057573,10.2816079684348,0
0,-1.63074198816062,8.52712193401142,9.6271402214958,0,0,0
0,-1.30688176991191,9.0920314159299,9.57000240641677,0,0,0
0,-0.140631096671219,8.01169876795772,8.33290166780521,0,0,0
0,1.22480070597619,4.27254199202444,1.91579355894321,13.6075386112817,13.001556542223,0
0,1.0296149855657,5.33460327511792,0.778278534407064,11.1615766084005,14.9267110920259,0
0,0.236559428122087,-2.70709502884782,3.11552489947927,5.18835769625258,0,0
