,t,X,Y,Z,occupancy,sig_x,sig_y,sig_z
0,0.0,0.02347736619412899,0.0071226865984499454,-0.4993976950645447,0.0,0.0,0.0,0.0
1,0.0,0.05554329603910446,0.18310260772705078,0.4619397819042206,0.0,0.0,0.0,0.0
2,0.0,-0.39143165946006775,-0.26154521107673645,-0.1684451848268509,0.0,0.0,0.0,0.0
3,0.0,-0.21061106026172638,-0.2106100618839264,-0.4016036093235016,0.0,0.0,0.0,0.0
4,0.0,-0.06470151990652084,-0.03458276391029358,0.4945882558822632,0.0,0.0,0.0,0.0
5,0.0,0.2595604360103607,0.2130165994167328,-0.3704754412174225,0.0,0.0,0.0,0.0
6,0.0,-0.11625783145427704,-0.035265516489744186,0.4850156307220459,0.0,0.0,0.0,0.0
7,0.0,0.31681394577026367,0.3860398530960083,-0.02453404664993286,0.0,0.0,0.0,0.0
8,0.0,0.04894944652915001,0.49699297547340393,0.024533646181225777,0.0,0.0,0.0,0.0
9,0.0,0.21775628626346588,-0.09019672125577927,-0.44096043705940247,0.0,0.0,0.0,0.0
10,0.0,-0.45786625146865845,0.13889318704605103,-0.1451425850391388,0.0,0.0,0.0,0.0
11,0.0,0.41573384404182434,8.835502285364782e-07,-0.27778518199920654,0.0,0.0,0.0,0.0
12,0.0,-0.4267982840538025,-0.042034972459077835,0.2570512890815735,0.0,0.0,0.0,0.0
13,0.0,0.2724469304084778,-0.4077448844909668,-0.09754540026187897,0.0,0.0,0.0,0.0
14,0.0,0.33832859992980957,0.10263178497552872,-0.35355329513549805,0.0,0.0,0.0,0.0
15,0.0,0.1987028270959854,-0.16307032108306885,-0.42886412143707275,0.0,0.0,0.0,0.0
16,0.0,0.37822362780570984,-0.2021639198064804,-0.2570514976978302,0.0,0.0,0.0,0.0
17,0.0,0.06777980178594589,0.02807621844112873,0.4945882558822632,0.0,0.0,0.0,0.0
18,0.0,0.3535524606704712,9.208031315210974e-07,-0.35355329513549805,0.0,0.0,0.0,0.0
19,0.0,0.40739375352859497,0.21775734424591064,0.1913416087627411,0.0,0.0,0.0,0.0
20,0.0,-0.32932671904563904,0.06550813466310501,-0.3704754412174225,0.0,0.0,0.0,0.0
21,0.0,-0.0240623839199543,-0.004785382654517889,-0.4993976950645447,0.0,0.0,0.0,0.0
22,0.0,-0.037883393466472626,0.03109101951122284,0.49759235978126526,0.0,0.0,0.0,0.0
23,0.0,0.44042861461639404,0.23541493713855743,-0.02453404664993286,0.0,0.0,0.0,0.0
24,0.0,-0.3986228406429291,-0.2130674421787262,0.21377745270729065,0.0,0.0,0.0,0.0
25,0.0,0.09011980891227722,0.4530637860298157,0.1913416087627411,0.0,0.0,0.0,0.0
26,0.0,0.4388361871242523,0.043222539126873016,-0.23569852113723755,0.0,0.0,0.0,0.0
27,0.0,0.44204774498939514,-0.18310131132602692,-0.1451425850391388,0.0,0.0,0.0,0.0
28,0.0,-0.21061095595359802,-0.21060997247695923,0.4016037583351135,0.0,0.0,0.0,0.0
29,0.0,0.1687479317188263,0.4073944389820099,-0.23569852113723755,0.0,0.0,0.0,0.0
30,0.0,-0.22429126501083374,-0.22429029643535614,0.38650521636009216,0.0,0.0,0.0,0.0
31,0.0,-0.06550724059343338,-0.329325795173645,-0.3704754412174225,0.0,0.0,0.0,0.0
32,0.0,-0.4073936939239502,-0.21775546669960022,-0.19134198129177094,0.0,0.0,0.0,0.0
33,0.0,-0.0964890867471695,0.4850848913192749,0.07336506992578506,0.0,0.0,0.0,0.0
34,0.0,-0.3168138563632965,-0.3860379159450531,0.024533646181225777,0.0,0.0,0.0,0.0
35,0.0,0.2137765884399414,9.077646154764807e-07,0.4519946575164795,0.0,0.0,0.0,0.0
36,0.0,0.16119135916233063,0.048897795379161835,-0.470771849155426,0.0,0.0,0.0,0.0
37,0.0,-0.014312820509076118,-0.07195447385311127,-0.49458813667297363,0.0,0.0,0.0,0.0
38,0.0,-0.3429569900035858,0.3429579734802246,0.12148994207382202,0.0,0.0,0.0,0.0
39,0.0,-0.24498412013053894,0.13094767928123474,-0.4157346189022064,0.0,0.0,0.0,0.0
40,0.0,-0.057269565761089325,0.10714474320411682,0.4850156307220459,0.0,0.0,0.0,0.0
41,0.0,-0.3267291188240051,0.17464131116867065,0.33577942848205566,0.0,0.0,0.0,0.0
42,0.0,-0.340866357088089,-0.18219590187072754,-0.31719663739204407,0.0,0.0,0.0,0.0
43,0.0,0.09011977910995483,0.45306363701820374,-0.19134198129177094,0.0,0.0,0.0,0.0
44,0.0,0.16547589004039764,0.247653067111969,0.4016037583351135,0.0,0.0,0.0,0.0
45,0.0,-0.3493958115577698,-0.2867407202720642,-0.21377775073051453,0.0,0.0,0.0,0.0
46,0.0,-0.31376296281814575,-0.38232022523880005,0.07336506992578506,0.0,0.0,0.0,0.0
47,0.0,0.046542324125766754,-0.05671108141541481,-0.49458813667297363,0.0,0.0,0.0,0.0
48,0.0,-0.0864608958363533,0.2850244343280792,0.4016037583351135,0.0,0.0,0.0,0.0
49,0.0,0.19642308354377747,0.1964239776134491,0.41573479771614075,0.0,0.0,0.0,0.0
50,0.0,0.06100019812583923,-0.040758129209280014,0.4945882558822632,0.0,0.0,0.0,0.0
51,0.0,4.864377700641853e-08,0.37047505378723145,0.33577942848205566,0.0,0.0,0.0,0.0
52,0.0,0.013629753142595291,-0.02039746753871441,0.49939772486686707,0.0,0.0,0.0,0.0
53,0.0,-0.12449255585670471,-0.41039568185806274,-0.2570514976978302,0.0,0.0,0.0,0.0
54,0.0,-0.018754733726382256,0.1904207170009613,-0.46193957328796387,0.0,0.0,0.0,0.0
55,0.0,-0.1817619800567627,0.18176297843456268,0.4288643002510071,0.0,0.0,0.0,0.0
56,0.0,0.45786651968955994,-0.13889144361019135,0.14514219760894775,0.0,0.0,0.0,0.0
57,0.0,2.6292035215647047e-08,0.44096022844314575,-0.23569852113723755,0.0,0.0,0.0,0.0
58,0.0,0.23569773137569427,8.798249382380163e-07,-0.44096043705940247,0.0,0.0,0.0,0.0
59,0.0,-0.4519936740398407,9.059019703272497e-07,0.21377745270729065,0.0,0.0,0.0,0.0
60,0.0,0.21473029255867004,0.3213675022125244,-0.31719663739204407,0.0,0.0,0.0,0.0
61,0.0,0.25211119651794434,-0.050147149711847305,0.4288643002510071,0.0,0.0,0.0,0.0
62,0.0,-0.07540333271026611,-0.3790768086910248,-0.31719663739204407,0.0,0.0,0.0,0.0
63,0.0,0.44981709122657776,-0.04430222883820534,-0.21377775073051453,0.0,0.0,0.0,0.0
64,0.0,0.31180545687675476,0.16666440665721893,-0.35355329513549805,0.0,0.0,0.0,0.0
65,0.0,-0.05187637731432915,0.051877278834581375,0.4945882558822632,0.0,0.0,0.0,0.0
66,0.0,0.015563513152301311,-0.018963294103741646,0.49939772486686707,0.0,0.0,0.0,0.0
67,0.0,0.14855431020259857,-0.07940304279327393,0.47077202796936035,0.0,0.0,0.0,0.0
