-2.000000000000000000e+01,-2.000000000000000000e+01,2.819568987106121720e-09,1.000000000000000000e+00
-1.897435897435897445e+01,-2.000000000000000000e+01,2.080660775019175916e-08,1.000000000000000000e+00
-1.794871794871794890e+01,-2.000000000000000000e+01,1.382083270430402959e-07,1.000000000000000000e+00
-1.692307692307692335e+01,-2.000000000000000000e+01,8.263839221408458611e-07,1.000000000000000000e+00
-1.589743589743589780e+01,-2.000000000000000000e+01,4.447790452229594730e-06,1.000000000000000000e+00
-1.487179487179487225e+01,-2.000000000000000000e+01,2.154872670696975461e-05,1.000000000000000000e+00
-1.384615384615384670e+01,-2.000000000000000000e+01,9.397530670879815048e-05,1.000000000000000000e+00
-1.282051282051282115e+01,-2.000000000000000000e+01,3.689102622186597800e-04,1.000000000000000000e+00
-1.179487179487179560e+01,-2.000000000000000000e+01,1.303594645686461696e-03,1.000000000000000000e+00
-1.076923076923077005e+01,-2.000000000000000000e+01,4.146476866394348260e-03,1.000000000000000000e+00
-9.743589743589744501e+00,-2.000000000000000000e+01,1.187218820883731776e-02,1.000000000000000000e+00
-8.717948717948718951e+00,-2.000000000000000000e+01,3.059828928516604776e-02,1.000000000000000000e+00
-7.692307692307693401e+00,-2.000000000000000000e+01,7.098692552205249084e-02,1.000000000000000000e+00
-6.666666666666667851e+00,-2.000000000000000000e+01,1.482430819399167266e-01,1.000000000000000000e+00
-5.641025641025642301e+00,-2.000000000000000000e+01,2.786668772411389772e-01,1.000000000000000000e+00
-4.615384615384616751e+00,-2.000000000000000000e+01,4.715319380151885564e-01,1.000000000000000000e+00
-3.589743589743591201e+00,-2.000000000000000000e+01,7.182104574412444542e-01,1.000000000000000000e+00
-2.564102564102565651e+00,-2.000000000000000000e+01,9.847073568206656802e-01,1.000000000000000000e+00
-1.538461538461540101e+00,-2.000000000000000000e+01,1.215283193293669406e+00,1.000000000000000000e+00
-5.128205128205145513e-01,-2.000000000000000000e+01,1.350089872698141846e+00,1.000000000000000000e+00
5.128205128205109986e-01,-2.000000000000000000e+01,1.350090708041680188e+00,1.000000000000000000e+00
1.538461538461536549e+00,-2.000000000000000000e+01,1.215289221657601892e+00,1.000000000000000000e+00
2.564102564102562098e+00,-2.000000000000000000e+01,9.847382049174659979e-01,1.000000000000000000e+00
3.589743589743587648e+00,-2.000000000000000000e+01,7.183380992759403894e-01,1.000000000000000000e+00
4.615384615384613198e+00,-2.000000000000000000e+01,4.719598678534066560e-01,1.000000000000000000e+00
5.641025641025638748e+00,-2.000000000000000000e+01,2.798293466482046354e-01,1.000000000000000000e+00
6.666666666666664298e+00,-2.000000000000000000e+01,1.508017867170293180e-01,1.000000000000000000e+00
7.692307692307689848e+00,-2.000000000000000000e+01,7.555032533692823682e-02,1.000000000000000000e+00
8.717948717948715398e+00,-2.000000000000000000e+01,3.719286038574937808e-02,1.000000000000000000e+00
9.743589743589740948e+00,-2.000000000000000000e+01,1.959391238169048977e-02,1.000000000000000000e+00
1.076923076923076650e+01,-2.000000000000000000e+01,1.147255772919240392e-02,1.000000000000000000e+00
1.179487179487179205e+01,-2.000000000000000000e+01,6.935545111684525768e-03,1.000000000000000000e+00
1.282051282051281760e+01,-2.000000000000000000e+01,3.877039948224462150e-03,1.000000000000000000e+00
1.384615384615383959e+01,-2.000000000000000000e+01,1.864582187341635956e-03,1.000000000000000000e+00
1.487179487179486870e+01,-2.000000000000000000e+01,7.456483974281070395e-04,1.000000000000000000e+00
1.589743589743589780e+01,-2.000000000000000000e+01,2.443886700047970370e-04,1.000000000000000000e+00
1.692307692307691980e+01,-2.000000000000000000e+01,6.524921941125862341e-05,1.000000000000000000e+00
1.794871794871794179e+01,-2.000000000000000000e+01,1.415359593925368223e-05,1.000000000000000000e+00
1.897435897435897090e+01,-2.000000000000000000e+01,2.491393082353536815e-06,1.000000000000000000e+00
2.000000000000000000e+01,-2.000000000000000000e+01,3.556975710810772182e-07,1.000000000000000000e+00
-2.000000000000000000e+01,-1.897435897435897445e+01,4.467333809805266726e-09,1.000000000000000000e+00
-1.897435897435897445e+01,-1.897435897435897445e+01,3.296642506515925223e-08,1.000000000000000000e+00
-1.794871794871794890e+01,-1.897435897435897445e+01,2.189808550038338802e-07,1.000000000000000000e+00
-1.692307692307692335e+01,-1.897435897435897445e+01,1.309345325091812327e-06,1.000000000000000000e+00
-1.589743589743589780e+01,-1.897435897435897445e+01,7.047203134838320988e-06,1.000000000000000000e+00
-1.487179487179487225e+01,-1.897435897435897445e+01,3.414240652082589883e-05,1.000000000000000000e+00
-1.384615384615384670e+01,-1.897435897435897445e+01,1.488971151630189265e-04,1.000000000000000000e+00
-1.282051282051282115e+01,-1.897435897435897445e+01,5.845117882595013067e-04,1.000000000000000000e+00
-1.179487179487179560e+01,-1.897435897435897445e+01,2.065452008248944669e-03,1.000000000000000000e+00
-1.076923076923077005e+01,-1.897435897435897445e+01,6.569794545489943474e-03,1.000000000000000000e+00
-9.743589743589744501e+00,-1.897435897435897445e+01,1.881062886482017665e-02,1.000000000000000000e+00
-8.717948717948718951e+00,-1.897435897435897445e+01,4.848079004938558867e-02,1.000000000000000000e+00
-7.692307692307693401e+00,-1.897435897435897445e+01,1.124736811742349241e-01,1.000000000000000000e+00
-6.666666666666667851e+00,-1.897435897435897445e+01,2.348805081295947117e-01,1.000000000000000000e+00
-5.641025641025642301e+00,-1.897435897435897445e+01,4.415276374112924174e-01,1.000000000000000000e+00
-4.615384615384616751e+00,-1.897435897435897445e+01,7.471084637995156763e-01,1.000000000000000000e+00
-3.589743589743591201e+00,-1.897435897435897445e+01,1.137952847524774658e+00,1.000000000000000000e+00
-2.564102564102565651e+00,-1.897435897435897445e+01,1.560198029882290172e+00,1.000000000000000000e+00
-1.538461538461540101e+00,-1.897435897435897445e+01,1.925528870661668224e+00,1.000000000000000000e+00
-5.128205128205145513e-01,-1.897435897435897445e+01,2.139120372295743255e+00,1.000000000000000000e+00
5.128205128205109986e-01,-1.897435897435897445e+01,2.139121752695233525e+00,1.000000000000000000e+00
1.538461538461536549e+00,-1.897435897435897445e+01,1.925538832586922711e+00,1.000000000000000000e+00
2.564102564102562098e+00,-1.897435897435897445e+01,1.560249006865294996e+00,1.000000000000000000e+00
3.589743589743587648e+00,-1.897435897435897445e+01,1.138163778024362305e+00,1.000000000000000000e+00
4.615384615384613198e+00,-1.897435897435897445e+01,7.478156260768066277e-01,1.000000000000000000e+00
5.641025641025638748e+00,-1.897435897435897445e+01,4.434486406744928555e-01,1.000000000000000000e+00
6.666666666666664298e+00,-1.897435897435897445e+01,2.391088176299608903e-01,1.000000000000000000e+00
7.692307692307689848e+00,-1.897435897435897445e+01,1.200147884100297713e-01,1.000000000000000000e+00
8.717948717948715398e+00,-1.897435897435897445e+01,5.937844754265169528e-02,1.000000000000000000e+00
9.743589743589740948e+00,-1.897435897435897445e+01,3.157092885492192996e-02,1.000000000000000000e+00
1.076923076923076650e+01,-1.897435897435897445e+01,1.867628625402531148e-02,1.000000000000000000e+00
1.179487179487179205e+01,-1.897435897435897445e+01,1.137236014929951695e-02,1.000000000000000000e+00
1.282051282051281760e+01,-1.897435897435897445e+01,6.381764604536403415e-03,1.000000000000000000e+00
1.384615384615383959e+01,-1.897435897435897445e+01,3.074859555341381487e-03,1.000000000000000000e+00
1.487179487179486870e+01,-1.897435897435897445e+01,1.230731242195946557e-03,1.000000000000000000e+00
1.589743589743589780e+01,-1.897435897435897445e+01,4.035541824460245211e-04,1.000000000000000000e+00
1.692307692307691980e+01,-1.897435897435897445e+01,1.077693318464104219e-04,1.000000000000000000e+00
1.794871794871794179e+01,-1.897435897435897445e+01,2.337967793706138180e-05,1.000000000000000000e+00
1.897435897435897090e+01,-1.897435897435897445e+01,4.115656053727979050e-06,1.000000000000000000e+00
2.000000000000000000e+01,-1.897435897435897445e+01,5.876035619570218639e-07,1.000000000000000000e+00
-2.000000000000000000e+01,-1.794871794871794890e+01,6.370588182732645933e-09,1.000000000000000000e+00
-1.897435897435897445e+01,-1.794871794871794890e+01,4.701572934806112291e-08,1.000000000000000000e+00
-1.794871794871794890e+01,-1.794871794871794890e+01,3.123119604457626672e-07,1.000000000000000000e+00
-1.692307692307692335e+01,-1.794871794871794890e+01,1.867411270753437413e-06,1.000000000000000000e+00
