t,X,Y,Z,V_X,V_Y,V_Z
0.000000000000000000e+00,-1.000000000000000000e+00,-3.016759946936282688e-01,0.000000000000000000e+00,1.599999999999999201e-01,-5.999999999999999778e-01,0.000000000000000000e+00
0.000000000000000000e+00,-9.856630786392897026e-01,-3.016759946936282688e-01,0.000000000000000000e+00,1.599999999999999201e-01,-5.999999999999999778e-01,0.000000000000000000e+00
0.000000000000000000e+00,-9.498207923284521792e-01,-3.016759946936282688e-01,0.000000000000000000e+00,1.599999999999999201e-01,-5.999999999999999778e-01,0.000000000000000000e+00
0.000000000000000000e+00,-9.139784974721455457e-01,-3.016759946936282688e-01,0.000000000000000000e+00,1.599999999999999201e-01,-5.999999999999999778e-01,0.000000000000000000e+00
0.000000000000000000e+00,-8.924731068856112115e-01,-2.849162209105027266e-01,0.000000000000000000e+00,1.599999999999999201e-01,-5.999999999999999778e-01,0.000000000000000000e+00
0.000000000000000000e+00,-9.211469496070316954e-01,7.821226877493692164e-02,0.000000000000000000e+00,1.200000000000001066e-01,-5.999999999999999778e-01,0.000000000000000000e+00
0.000000000000000000e+00,-8.781362026158390233e-01,-4.301676114568890874e-01,0.000000000000000000e+00,1.999999999999999556e-01,-5.999999999999999778e-01,0.000000000000000000e+00
0.000000000000000000e+00,-8.853046547507250619e-01,-4.636871590231401719e-01,0.000000000000000000e+00,1.999999999999999556e-01,-5.999999999999999778e-01,0.000000000000000000e+00
0.000000000000000000e+00,-6.917562761994199283e-01,-4.134078243542899100e-01,0.000000000000000000e+00,1.599999999999999201e-01,-5.999999999999999778e-01,0.000000000000000000e+00
0.000000000000000000e+00,-7.347670231906126004e-01,1.564245641888211136e-01,0.000000000000000000e+00,8.000000000000007105e-02,-5.999999999999999778e-01,0.000000000000000000e+00
0.000000000000000000e+00,-6.272401386216928110e-01,6.145250831128490354e-02,0.000000000000000000e+00,1.200000000000001066e-01,-5.999999999999999778e-01,0.000000000000000000e+00
0.000000000000000000e+00,-6.344085907565789606e-01,-4.189944378144544457e-01,0.000000000000000000e+00,1.599999999999999201e-01,-5.999999999999999778e-01,0.000000000000000000e+00
0.000000000000000000e+00,-6.702508856128854831e-01,-4.692737458443575482e-01,0.000000000000000000e+00,1.999999999999999556e-01,-5.999999999999999778e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.770609053137379929e-01,-3.743016899668214492e-01,0.000000000000000000e+00,-1.199999999999999956e-01,-1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-6.487454950263511488e-01,1.508379773676036262e-01,0.000000000000000000e+00,1.200000000000001066e-01,-5.999999999999999778e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.842293916305001389e-01,1.508379773676036262e-01,0.000000000000000000e+00,1.200000000000001066e-01,-1.999999999999999556e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.197132198708970252e-01,1.005586426987534754e-01,0.000000000000000000e+00,-4.000000000000003553e-02,-1.000000000000000000e+00,0.000000000000000000e+00
