t,X,Y,Z,V_X,V_Y,V_Z
0.000000000000000000e+00,-1.000000000000000000e+00,-2.924879980881693875e-01,-1.414618611138842574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.779906413742432969e-01,-2.938233016657133545e-01,-1.333453399058662781e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.631562935915296553e-01,-2.949973234292340152e-01,-1.191809092927176295e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.621953478074828370e-01,-2.934517553979564264e-01,-1.191065179558643550e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.622107772493039279e-01,-2.935012295284318284e-01,-1.173638556300721225e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-9.620761738705543298e-01,-2.935408088328120835e-01,-1.205013799919382178e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-9.616103257938652948e-01,-2.916805805707116672e-01,-1.146453491069222563e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.614392046289989002e-01,-2.919544198871393270e-01,-1.131109059156470975e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-9.616103257938652948e-01,-2.916805805707116672e-01,-1.146453491069222563e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-9.610425533985824664e-01,-2.896986459331726271e-01,-1.147088395075380740e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.762228896336292427e-01,-4.336822249433435195e-01,-1.325993818410773351e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.400905695841347276e-01,-2.604183713150027835e-01,-1.300106439734864949e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.361784834739004246e-01,-2.624416104476049449e-01,-1.376197974665237522e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.358750779155937671e-01,-2.627844661994795938e-01,-1.367375137297538457e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-9.362121226899409177e-01,-2.624416104476049449e-01,-1.388847199418767886e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-9.350370517791788405e-01,-2.611411866032390394e-01,-1.387179126502553483e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.346024163518286132e-01,-2.615686431075319174e-01,-1.350310262656825300e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-9.347419812077362167e-01,-2.614736527732445248e-01,-1.378725074343398749e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-9.312073570542476197e-01,-2.638167512432032513e-01,-1.507141278550587771e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.310775571394158678e-01,-2.638167512432032513e-01,-1.480772743077066744e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-9.316593450496860607e-01,-2.634790903027087738e-01,-1.541859280701969315e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-9.331271068389667134e-01,-2.552280403305527967e-01,-1.189655364187948150e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.331537301288854724e-01,-2.552280403305527967e-01,-1.176196407347369632e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-9.331271068389667134e-01,-2.552280403305527967e-01,-1.189655364187948150e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-9.334984165520773258e-01,-2.521487647426051693e-01,-1.188452230383345576e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.334984165520773258e-01,-2.521487647426051693e-01,-1.188452230383345576e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-9.245034558852154305e-01,-2.615844750941335173e-01,-1.006097285775392480e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.250027011803002575e-01,-2.608505263414799824e-01,-1.010818846268585203e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-9.274598748773088541e-01,-2.542459807027409591e-01,-1.098951620954420338e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-9.278731516393232681e-01,-2.536052907130846856e-01,-1.129446789694008579e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-9.261807298072110006e-01,-2.529356529622868166e-01,-1.136811996781215139e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.258487936229891080e-01,-2.534625524801589203e-01,-1.109061684402802284e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-9.261432325409317823e-01,-2.529356529622868166e-01,-1.151255143848458617e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-9.256115079500293330e-01,-2.507555789859060580e-01,-1.183639725993376191e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.257080140498257226e-01,-2.507555789859060580e-01,-1.140067618729445620e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-9.261834729883654527e-01,-2.499897194326214933e-01,-1.217713406050305869e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-9.284459886564532249e-01,-2.447078555191078975e-01,-1.182436599895884122e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.285102201227702912e-01,-2.447078555191078975e-01,-1.152917945101503694e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-9.284209640740748171e-01,-2.447078555191078975e-01,-1.197103199200354462e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-9.284295005645478716e-01,-2.424325440161362311e-01,-1.081741135886434835e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.283718290983327126e-01,-2.424325440161362311e-01,-1.096780404782837781e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-9.284394827332113076e-01,-2.422861005848963023e-01,-1.115341761245031149e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-9.090527978298375000e-01,-2.631043192348658799e-01,-1.393639318503061553e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
